"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.956793850E-1,6.870990276E0,-8.178368568E0,9.707980156E0,1.443402572E1
6.980658960E-1,7.029215813E0,-8.171190262E0,1.003370380E1,1.472594436E1
7.004524060E-1,7.189534664E0,-8.161619186E0,1.033280659E1,1.500227744E1
7.028389170E-1,7.357032299E0,-8.147261620E0,1.062263680E1,1.527560829E1
7.052253750E-1,7.524529934E0,-8.125427246E0,1.090738297E1,1.554387731E1
7.076118850E-1,7.685148239E0,-8.108677864E0,1.117807102E1,1.580384232E1
7.099983960E-1,7.835896015E0,-8.096714020E0,1.145085239E1,1.606487052E1
7.123849060E-1,7.969893932E0,-8.077570915E0,1.171675491E1,1.631099957E1
7.147713640E-1,8.096714020E0,-8.046463966E0,1.197039413E1,1.654063771E1
7.171578750E-1,8.219046593E0,-7.993822098E0,1.220758247E1,1.674750693E1
7.195443850E-1,8.338687897E0,-7.919644833E0,1.241097260E1,1.692000978E1
7.219308960E-1,8.451150894E0,-7.826324463E0,1.257129192E1,1.705024008E1
7.243173540E-1,8.563612938E0,-7.716254711E0,1.269123173E1,1.714477810E1
7.267038640E-1,8.661719322E0,-7.594220638E0,1.276301670E1,1.719279396E1
7.290903750E-1,8.745766640E0,-7.462316513E0,1.277019501E1,1.718291251E1
7.314768850E-1,8.819944382E0,-7.337889671E0,1.274866009E1,1.715122088E1
7.338633440E-1,8.896514893E0,-7.223034382E0,1.270319653E1,1.710822623E1
7.362498540E-1,8.975478172E0,-7.112964630E0,1.266012573E1,1.707138711E1
7.386363640E-1,9.068798065E0,-7.012166977E0,1.262154102E1,1.705042175E1
7.410228750E-1,9.166903496E0,-6.918846607E0,1.259522057E1,1.704529669E1
7.434093330E-1,9.272486687E0,-6.837490559E0,1.258325577E1,1.706073305E1
7.457958440E-1,9.394520760E0,-6.772884369E0,1.259522057E1,1.711048112E1
7.481823540E-1,9.526125908E0,-6.725028038E0,1.261675549E1,1.718009301E1
7.505688640E-1,9.664909363E0,-6.691528320E0,1.266491127E1,1.727967019E1
7.529553230E-1,9.806086540E0,-6.672386169E0,1.272951698E1,1.739886988E1
7.553418330E-1,9.949954987E0,-6.653243542E0,1.278933811E1,1.751668985E1
7.577283440E-1,1.009352398E1,-6.646064758E0,1.286830139E1,1.765340148E1
7.601148540E-1,1.024905777E1,-6.650850773E0,1.295683575E1,1.780889086E1
7.625013120E-1,1.040967560E1,-6.669992924E0,1.305254841E1,1.797829724E1
7.648878230E-1,1.057478046E1,-6.691528320E0,1.316740417E1,1.816543602E1
7.672743330E-1,1.074945641E1,-6.710670948E0,1.331366539E1,1.838035918E1
7.696608440E-1,1.093131161E1,-6.717849731E0,1.346680546E1,1.860048192E1
7.720473020E-1,1.109910774E1,-6.717849731E0,1.363191032E1,1.881883835E1
7.744338120E-1,1.126421261E1,-6.703492641E0,1.380449295E1,1.903636848E1
7.768203230E-1,1.142931747E1,-6.677171707E0,1.397199059E1,1.924656959E1
7.792068330E-1,1.159232807E1,-6.631708145E0,1.412991714E1,1.944263824E1
7.815932920E-1,1.175264740E1,-6.574280262E0,1.426152229E1,1.961471132E1
7.839798020E-1,1.191057396E1,-6.509674072E0,1.436231995E1,1.976142360E1
7.863663120E-1,1.206640625E1,-6.439982891E0,1.444128323E1,1.989025391E1
7.887528230E-1,1.221954727E1,-6.368198395E0,1.448913956E1,1.999516070E1
7.911392810E-1,1.236790180E1,-6.291627884E0,1.452981758E1,2.009142044E1
7.935257920E-1,1.250907898E1,-6.203093529E0,1.456331635E1,2.017537135E1
7.959123020E-1,1.265055466E1,-6.107380867E0,1.459203053E1,2.025497443E1
7.982988120E-1,1.279890919E1,-5.999703884E0,1.462313747E1,2.033825638E1
8.006852710E-1,1.296640682E1,-5.889334679E0,1.464945889E1,2.043082510E1
8.030717810E-1,1.315543938E1,-5.779264927E0,1.466620827E1,2.053200315E1
