"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.990216370E-1,-3.097050190E0,-9.732000351E0,5.500500202E-1,1.022771263E1
7.015201730E-1,-2.575050116E0,-1.000005054E1,7.699500322E-1,1.035493684E1
7.040186270E-1,-2.274000168E0,-1.007895088E1,8.020500541E-1,1.036337840E1
7.065173170E-1,-1.711050034E0,-1.033095074E1,6.120000482E-1,1.048955573E1
7.090157810E-1,-1.278000116E0,-1.061595058E1,5.070000291E-1,1.070461303E1
7.115143170E-1,-6.930000186E-1,-1.080000019E1,3.870000243E-1,1.082912841E1
7.140127620E-1,2.895000204E-2,-1.092495060E1,4.830000103E-1,1.093566060E1
7.165114520E-1,6.889500618E-1,-1.092705059E1,5.430000424E-1,1.096220488E1
7.190096850E-1,1.302000046E0,-1.089600086E1,7.110000253E-1,1.099652490E1
7.215084520E-1,1.326000094E0,-1.119795036E1,4.999500215E-1,1.128726356E1
7.240068390E-1,1.177950025E0,-1.134105015E1,1.810500026E-1,1.140349788E1
7.265053940E-1,9.580500722E-1,-1.164795017E1,-1.240500063E-1,1.168794214E1
7.290038580E-1,1.173000097E0,-1.196595097E1,-3.349500299E-1,1.202797170E1
7.315025480E-1,1.350000024E0,-1.233000088E1,-2.839500010E-1,1.240693553E1
7.340010110E-1,1.666050076E0,-1.267695045E1,-2.050500065E-1,1.278760498E1
7.364994730E-1,1.899000049E0,-1.304805088E1,-2.130000144E-1,1.318723633E1
7.389979950E-1,1.948950052E0,-1.341000080E1,-6.900000572E-2,1.355106228E1
7.414964590E-1,2.073000193E0,-1.378305054E1,2.220000178E-1,1.393983845E1
7.439951490E-1,2.172000170E0,-1.413795090E1,6.000000238E-1,1.431639760E1
7.464936130E-1,2.227050066E0,-1.439595032E1,1.110000014E0,1.460942290E1
7.489921440E-1,2.217000008E0,-1.460400105E1,1.576950073E0,1.485525857E1
7.514906080E-1,2.224050045E0,-1.478400040E1,1.908000112E0,1.507161341E1
7.539892980E-1,2.274000168E0,-1.495905113E1,2.125950098E0,1.527952720E1
7.564877620E-1,2.377050161E0,-1.516695118E1,2.262000084E0,1.551784199E1
7.589862980E-1,2.605050087E0,-1.534200096E1,2.331000090E0,1.573521023E1
7.614847670E-1,2.803950071E0,-1.556505108E1,2.251950026E0,1.597511283E1
