"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.406138320E-1,1.487400055E1,-6.928050518E0,7.432050228E0,1.801302714E1
7.431131420E-1,1.455405045E1,-6.672000408E0,6.799950123E0,1.739469159E1
7.456125250E-1,1.469205093E1,-6.561000347E0,6.835050106E0,1.748201922E1
7.481119090E-1,1.504905033E1,-6.532950401E0,7.329000473E0,1.796851704E1
7.506112940E-1,1.312905025E1,-3.949050188E0,6.223050117E0,1.505633789E1
7.531106780E-1,1.030905056E1,-1.215000033E0,4.843050003E0,1.145460090E1
7.556098340E-1,1.507095051E1,-4.549950123E0,8.881950378E0,1.807552594E1
7.581091550E-1,1.580295086E1,-5.302050114E0,2.317950010E0,1.682907851E1
7.606085400E-1,1.926105118E1,-7.146000385E0,1.791000128E0,2.062185965E1
7.631079240E-1,2.228205109E1,-7.492950439E0,3.318000078E0,2.374117165E1
7.656073090E-1,2.401995087E1,-6.691050529E0,9.687000275E0,2.675006862E1
7.681064650E-1,2.425500107E1,-5.577000141E0,1.021395016E1,2.690228216E1
7.706058560E-1,2.426205063E1,-4.327950001E0,7.378950119E0,2.572600157E1
7.731052410E-1,2.253795052E1,-3.219000101E0,6.241950512E0,2.360684480E1
7.756045510E-1,2.230395126E1,-2.503050089E0,8.143050194E0,2.387552655E1
7.781039330E-1,2.380695152E1,-1.653000116E0,1.231095028E1,2.685261341E1
7.806033180E-1,2.476995087E1,-1.030950069E0,1.339800072E1,2.818013036E1
7.831026930E-1,2.404905128E1,-1.135950089E0,9.388050079E0,2.584149250E1
7.856018480E-1,2.553300095E1,-4.390500188E-1,1.155900097E1,2.803100793E1
7.881012310E-1,2.588805199E1,-3.580500185E-1,1.100400066E1,2.813196520E1
7.906006160E-1,2.612205124E1,-7.270500064E-1,1.180800056E1,2.867610573E1
7.930999250E-1,2.624700165E1,-9.300000668E-1,1.112100029E1,2.852098601E1
7.955993030E-1,2.655105209E1,-8.080500364E-1,1.149195099E1,2.894263723E1
7.980986880E-1,2.697195053E1,-5.710500479E-1,1.008405018E1,2.880104654E1
8.005978430E-1,2.781705093E1,5.505000427E-2,1.015605068E1,2.961311734E1
8.030972260E-1,2.748195076E1,2.470500171E-1,1.048695087E1,2.941589349E1
8.055966070E-1,2.697195053E1,2.629500031E-1,9.948000908E0,2.874922573E1
