"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.309249760E-1,2.898195076E1,5.089499950E-1,4.869000435E0,2.939251036E1
7.334236700E-1,2.980095100E1,1.089000106E0,4.138950348E0,3.010670211E1
7.359224380E-1,3.048495102E1,1.716000080E0,3.375000238E0,3.071917189E1
7.384209730E-1,3.118695068E1,2.326050043E0,2.652000189E0,3.138581697E1
7.409197400E-1,3.186195183E1,2.922000170E0,1.888950109E0,3.205136802E1
7.434185100E-1,3.252795029E1,3.504000187E0,9.859500527E-1,3.273098936E1
7.459172040E-1,3.316695023E1,4.065000057E0,3.795000166E-2,3.341515005E1
7.484159710E-1,3.370800018E1,4.588950157E0,-8.590500355E-1,3.402977677E1
7.509147350E-1,3.415800095E1,5.094000340E0,-1.723050117E0,3.457870399E1
7.534132760E-1,3.439694977E1,5.578050137E0,-2.506050110E0,3.493630037E1
7.559120430E-1,3.438105011E1,5.934000492E0,-3.244050264E0,3.503987487E1
7.584108120E-1,3.406200027E1,6.178950310E0,-3.853950262E0,3.483177030E1
7.609095270E-1,3.329595184E1,6.258000374E0,-4.393050194E0,3.416257994E1
7.634082940E-1,3.252000046E1,6.246000290E0,-4.872000217E0,3.347087294E1
7.659068340E-1,3.183300209E1,6.169050217E0,-5.293050289E0,3.285443020E1
7.684056010E-1,3.110295105E1,6.094950199E0,-5.458050251E0,3.216103690E1
7.709043610E-1,3.045900154E1,5.713950157E0,-6.076050282E0,3.158034813E1
7.734030550E-1,2.977905083E1,5.547000408E0,-6.418050289E0,3.096372799E1
7.759018220E-1,2.875395203E1,5.452950478E0,-6.040050507E0,2.988321663E1
7.784005920E-1,2.762895203E1,5.311950207E0,-5.560950279E0,2.867926033E1
7.808991320E-1,2.660895157E1,5.194950104E0,-5.073000431E0,2.758186258E1
7.833979080E-1,2.563695145E1,5.110950470E0,-4.471950054E0,2.652118835E1
7.858966030E-1,2.484195137E1,5.056050301E0,-3.772950172E0,2.563047689E1
7.883953700E-1,2.428695107E1,5.017050266E0,-3.229050159E0,2.500906936E1
7.908939100E-1,2.397795105E1,4.984050274E0,-2.887050152E0,2.466004769E1
7.933926490E-1,2.389395142E1,4.977000237E0,-2.875050068E0,2.457554391E1
7.958914190E-1,2.378400040E1,4.938000202E0,-3.162000179E0,2.449613778E1
7.983901880E-1,2.363295174E1,4.891050339E0,-3.691050291E0,2.441439398E1
8.008888820E-1,2.335500145E1,4.812000275E0,-4.254000187E0,2.422205518E1
8.033876490E-1,2.297205162E1,4.687050343E0,-4.893000126E0,2.395047070E1
8.058861990E-1,2.227305031E1,4.399950027E0,-6.190950394E0,2.353244987E1
